h r t rank freq norm_F
5775 35 3205 130 66 0.9370432
5775 35 3924 180 57 0.86569506
5775 35 4074 113 37 0.8586073
5775 35 4260 330 55 0.90272295
5775 35 5825 55 79 0.95419014
5775 35 7096 109 128 0.95395213
5775 35 7745 85 100 1.0763751
5775 35 8704 106 43 0.78185266
5775 35 9426 243 52 0.9534635
5776 138 886 2 260 0.73030466
5776 327 886 2 260 0.73030466
5776 1010 3717 154 110 0.86933047
5777 46 779 8 1616 1.2022377
5777 212 5081 1 50 0.8893247
5778 43 403 1 4670 2.2411892
5778 114 2745 13 73 1.0008174
5778 114 12422 20 32 0.8158244
5778 190 2034 11 62 0.64631015
5778 330 4809 4 94 0.6728728
5778 330 6104 3 91 0.6716248
5779 61 3062 19 105 0.9855698
5779 61 3414 12 111 0.9183952
5779 61 3659 13 78 1.0290544
5779 61 5173 14 102 0.9767947
5779 268 6757 9 76 0.9295669
5779 268 7872 4 81 0.92812204
5780 52 794 1 559 1.4199035
5780 53 514 2 292 0.97141886
5780 53 1266 0 79 1.010981
5780 184 745 1 684 1.0053083
5780 209 75 3 295 1.0315629
5781 23 2984 1 262 0.9382102
5782 10 1600 6 382 1.314768
5782 17 35 0 1486 1.0222744
5782 44 4 0 2908 1.4201012
5782 50 1495 18 200 0.9479212
5782 50 1600 14 382 1.314768
5783 30 391 1 871 1.5931708
5783 39 13045 6 37 0.84621346
5783 84 58 11 9739 1.2333069
5784 4 9 2 3754 1.0777658
5784 138 10 2 3576 1.076643
5784 138 174 3 3111 1.0695355
5784 171 10 2 3576 1.076643
5784 255 9052 1 80 0.6825021
5785 38 7697 88 61 0.9003424
5785 92 1485 1 841 1.0425301
5786 113 389 36 26 0.7709584
5786 113 2577 14 25 0.7496683
5786 113 9794 31 20 0.67578477
5787 25 990 1 229 0.8603318
5787 103 5786 0 82 0.8708894
5787 277 11481 0 35 0.7683344
5788 149 5788 0 17 0.658424
5789 3 1753 7 57 0.8723731
5789 3 5096 5 65 0.8239829
5789 3 5979 6 174 0.8586645
5789 13 1998 15 98 0.8357656
5790 84 706 1 1049 1.093441
5790 142 5987 5722 134 0.9231633
5791 9 2200 13 82 0.9182242
5791 9 2515 1 87 0.9577178
5791 9 2851 2 121 0.84693265
5791 13 2429 15 83 0.9343034
5792 103 332 0 265 1.1287969
5793 9 8702 13 53 0.93339276
5793 9 10397 1 83 0.91185397
5793 42 920 0 220 0.88871896
5793 84 58 0 9739 1.2333069
5794 52 253 4 1217 1.4693379
5794 53 677 0 178 0.9856494
5794 56 138 0 6409 1.2119753
5795 11 93 13 97 0.89430124
5795 16 2248 25 71 0.9228723
5795 16 9992 8 80 0.8714713
5795 26 3095 17 157 0.86615866
5795 26 4105 55 114 0.9033683
5795 79 2797 4 428 0.91199744
5796 43 403 1 4670 2.2411892
5796 422 58 0 9739 1.2333069
5797 37 1176 0 216 1.4161191
5797 84 58 0 9739 1.2333069
5797 119 5622 3 31 0.66607
5798 8 17 0 3807 1.0094366
5799 27 5041 24 168 1.0879489
5799 47 149 73 103 0.98365164
5799 47 3216 60 189 0.9615748
5799 47 6953 23 46 0.8588882
5799 205 1884 26 89 0.98866767
5799 205 5442 0 111 0.82546175
5800 3 1531 4 228 0.8621931
5800 13 3267 8 98 0.91634965
5800 200 12929 61 12 0.60972524
5800 292 197 1375 130 0.912446
5801 7 2599 59 27 0.8739391
5801 10 1092 1 87 1.1985502
5801 17 35 0 1486 1.0222744
5801 44 79 2 609 1.2485168
5802 37 3237 2 185 0.91993314
5802 37 6020 19 110 1.0058736
5802 80 2119 1 230 1.0394273
5803 10 10447 3 27 0.68265694
5803 20 443 16 918 0.9600979
5803 20 1034 29 455 0.97489625
5803 20 3342 26 296 0.9746785
5803 20 4115 49 78 0.99666536
5803 21 251 0 2924 0.9742783
5803 53 1646 6 152 1.0178239
5804 9 4800 719 66 0.98468393
5804 39 11178 2 41 0.9086476
5804 94 4281 24 76 0.8884911
5804 94 12482 6 40 0.96210504
5804 119 1068 477 665 1.00422
5804 588 3916 2393 158 1.0146598
5805 7 1404 2 45 0.8890747
5805 7 7327 4 53 0.9138759
5805 10 701 28 926 1.4485118
5805 20 58 0 9739 1.2333069
5805 50 2071 2 562 1.3872352
5805 53 9089 2 84 0.9251591
5805 290 2786 7 86 0.88854164
5806 24 1621 1 80 1.0691656
5806 37 2069 4 243 1.1626307
5806 61 3328 3 48 0.9087434
5806 84 635 0 2696 1.1500467
5806 164 1305 5 147 1.0797268
5806 168 2731 1 639 1.6463255
5807 10 9101 3 39 0.828622
5807 53 5939 1 34 0.7540636
5808 11 13180 14 29 0.7222812
5808 16 3998 2 79 0.93546975
5808 26 11640 10 76 0.752173
5808 72 771 9 82 0.8014999
5809 191 1544 0 183 0.84432083
5810 9 3236 9 72 0.95347214
5810 13 1917 18 46 0.9193797
5810 13 4446 36 55 0.9368178
5810 22 897 0 673 0.9548488
5810 37 682 27 1177 1.4112899
5810 43 403 1 4670 2.2411892
5810 61 5191 4 60 0.871459
5810 153 2882 0 420 1.1703205
5810 164 2303 1 364 1.5041811
5810 168 36 0 5545 1.5780802
5811 109 7927 9 20 0.577332
5811 154 8174 12 15 0.6282089
5812 41 7511 4 112 0.70136
5812 97 892 7 155 0.7189511
5812 152 12842 5 5 0.6009612
5812 297 13482 1 10 0.595416
5812 378 3708 0 121 0.8869949
5812 411 147 0 263 0.85212356
5812 411 7152 2 97 0.7631745
5812 524 138 0 6409 1.2119753
5813 41 7511 2 112 0.70136
5813 83 138 0 6409 1.2119753
5813 411 147 1 263 0.85212356
5813 419 789 0 692 0.7670322
5813 650 3572 1 198 1.1700929
5813 720 138 0 6409 1.2119753
5814 81 240 0 3933 1.1217115
5814 105 11627 4 22 0.58852226
5814 141 138 0 6409 1.2119753
5815 38 1213 87 49 0.91020656
5816 30 1302 4 328 1.5538405
5816 37 11987 12 35 0.6965087
5816 43 403 1 4670 2.2411892
5816 153 2882 3 420 1.1703205
5816 165 7726 0 128 0.9196436
5816 1026 2654 20 135 0.6569508
5817 176 2353 0 43 0.7352841
5817 847 5818 21 47 0.62505984
5818 397 8107 2 52 0.5897004
5819 30 667 3 1748 1.6671951
5819 30 2823 7 467 1.5700727
5820 164 3220 0 53 0.9092307
5820 168 36 0 5545 1.5780802
5820 520 3462 13 74 0.9973012
5820 520 4453 31 59 0.90597045
5820 520 5475 11 50 0.9225332
5821 382 2248 43 71 0.9228723
5822 37 5435 5 98 0.96126145
5822 73 638 0 842 1.5753201
5822 84 278 4 1225 1.030693
5823 9 2885 11 160 1.060447
5823 13 5822 12 51 0.88222
5823 13 7447 33 67 0.91191757
5823 30 338 1 1746 1.8592455
5823 142 2143 26 55 0.9209037
5823 358 3542 9 225 0.9360787
5824 9 3757 11 85 0.9059833
5824 30 230 3 4525 1.9534371
5824 71 9160 1 44 0.73120487
5824 153 2361 26 70 0.74932194
5824 225 11678 2 32 0.81445307
5825 7 541 7 224 0.9763314
5825 7 2947 0 112 0.9942236
5825 10 1385 8 304 1.3825667
5825 21 251 5 2924 0.9742783
5825 46 107 7 1606 1.3561887
5825 46 1618 5 654 1.5541797
5825 52 2667 2 462 0.9247911
5825 53 436 4 979 0.957659
5825 56 138 0 6409 1.2119753
5826 9 2933 35 63 0.9198896
5826 37 682 1 1177 1.4112899
5827 54 684 11 73 0.9471219
5827 61 1387 7 66 1.0156789
5828 52 253 0 1217 1.4693379
5828 52 1427 1 901 1.7346293
5828 212 2374 5 44 0.99848706
5830 13 7558 4 185 0.93507665
5830 42 12424 0 30 0.71042836
5830 119 2915 20 116 0.9092554
5830 168 36 0 5545 1.5780802
5831 77 1293 77 40 0.74489415
5831 77 6433 5 255 0.9430699
5831 285 1180 0 428 0.80299425
5833 168 36 0 5545 1.5780802
5833 215 3920 1 25 0.65386707
5833 404 147 1 263 0.85212356
5834 66 2280 1 97 0.64553505
5834 119 1432 6 122 0.9006705
5834 168 2731 0 639 1.6463255
5834 977 1038 0 399 0.7376823
5834 1157 3725 1 54 0.61893195
5836 184 269 0 725 0.98403615
5838 74 381 0 108 0.79595107
5838 74 1853 65 13 0.6664125
5838 74 6726 110 12 0.73825866
5838 74 8007 33 14 0.63959885
5838 74 14097 290 8 0.6140938
5838 74 14290 9 4 0.620063
5839 42 8897 0 49 0.8145673
5839 225 13053 0 19 0.6659068
5840 1 1673 9 114 0.89869803
5840 1 5839 0 59 0.905222
5841 13 4139 9 102 0.88741297
5841 30 411 3 134 1.1772542
5841 43 403 1 4670 2.2411892
5841 80 5618 5 65 0.80722785
5841 155 8387 1 84 0.9744594
5841 164 8983 2 87 0.9888057
5842 147 13836 0 28 0.5970623
5842 336 8526 1 51 0.5871452
5842 336 10401 26 22 0.5747979
5842 336 10723 19 44 0.56786287
5842 345 3872 2 237 0.714285
5843 7 1325 5 145 0.9561674
5843 20 111 8 511 0.9457005
5843 20 140 19 527 0.99556005
5843 20 176 9 999 1.027247
5843 20 6993 47 146 0.86602646
5843 21 251 0 2924 0.9742783
5843 46 562 3 673 1.2257826
5843 46 779 2 1616 1.2022377
5843 46 1181 9 1315 1.3712451
5843 52 4 2 2908 1.4201012
5844 22 626 0 293 0.990235
5844 22 3753 3 198 1.0700133
5844 22 3824 5 29 0.75077826
5844 63 211 3 1993 0.9243597
5844 84 58 0 9739 1.2333069
5844 165 9332 3 150 0.9677126
5844 166 8867 0 41 0.643272
5846 23 3796 32 205 0.912462
5846 240 240 0 3933 1.1217115
5846 411 1674 0 312 0.9935367
5847 24 1621 30 80 1.0691656
5847 168 36 0 5545 1.5780802
5847 520 6281 18 73 0.9396809
5848 19 5841 2 80 0.95691925
5848 19 9401 4 67 0.92911947
5848 44 320 0 380 1.3927876
5848 157 690 0 211 0.89965004
5849 138 9 2 3754 1.0777658
5849 138 17 1 3807 1.0094366
5849 138 174 3 3111 1.0695355
5849 147 569 0 856 0.76724696
5850 3 6205 10 74 0.87812066
5850 13 6554 16 85 0.8928997
5850 13 6709 7 59 0.8252508
5850 61 1239 2 111 0.88323754
5850 128 1239 2 111 0.88323754
5850 214 833 0 721 1.1153644
5850 298 1698 1 117 0.92130786
5850 298 8868 0 147 0.9497965
5851 205 3066 4 158 1.0418236
5851 205 3559 1 213 1.0109575
5851 205 7672 19 181 0.98307884
5852 43 403 1 4670 2.2411892
5852 154 154 374 131 0.94743687
5852 161 11913 4 28 0.83368653
5852 629 273 2 790 1.4770646
5852 629 369 20 655 1.3938969
5852 629 791 28 854 1.2706488
5853 30 230 5 4525 1.9534371
5854 3 3156 14 93 0.75739765
5854 3 9120 13 75 0.7142892
5854 30 230 1 4525 1.9534371
5855 3 492 4 87 0.72722834
5855 3 3156 25 93 0.75739765
5855 3 3387 29 69 0.8015044
5855 3 8797 10 80 0.679905
5855 13 527 11 110 0.7440302
5855 13 6781 13 57 0.74611187
5855 13 8092 2 87 0.6612605
5856 4 174 1 3111 1.0695355
5856 8 9 2 3754 1.0777658
5856 171 9 2 3754 1.0777658
5856 395 318 1 105 0.6796748
5856 395 11226 0 73 0.6458794
5857 3 3732 2 76 0.7923416
5857 3 5183 4 98 0.84466654
5857 13 1538 10 102 0.8449306
5857 13 3732 2 76 0.7923416
5857 30 230 1 4525 1.9534371
5857 73 214 1 3018 1.4734644
5857 80 1555 0 130 1.0640585
5858 2 10293 43 42 0.9451229
5858 35 3017 186 86 0.95030457
5859 3 488 19 159 0.92415565
5860 3 4399 6 75 0.9938702
5860 9 2851 0 121 0.84693265
5860 9 8753 6 108 1.0684565
5860 13 660 4 171 0.9110378
5860 13 826 19 75 0.9163135
5860 13 2852 17 52 0.8839593
5860 13 5826 16 112 0.9368639
5860 73 638 0 842 1.5753201
5860 444 10024 5394 30 0.93723285
5861 138 10 3 3576 1.076643
5862 196 3964 3 96 0.9070924
5862 389 1498 1 203 1.2034281
5862 564 6810 4 58 0.7757208
5863 23 58 2 9739 1.2333069
5863 23 2927 1 336 0.9628576
5864 28 10406 10 66 0.84715194
5864 110 443 0 918 0.9600979
5864 267 443 0 918 0.9600979
5866 80 8691 0 213 1.0343382
5866 164 949 0 63 0.7317617
5866 164 6827 2 165 1.1733578
5867 21 12275 53 10 0.57228595
5867 44 635 3 2696 1.1500467
5867 46 1181 5 1315 1.3712451
5867 52 1427 4 901 1.7346293
5867 169 135 1 226 1.0323642
5867 224 1230 0 329 1.426057
5867 227 39 0 62 0.93392426
5868 35 125 34 45 0.7113349
5868 35 2962 15 39 0.84809
5868 35 6272 26 75 0.7973449
5868 35 6672 7 36 0.7645301
5868 35 7088 29 59 0.857313
5868 35 10508 6 43 0.77119845
5868 35 12118 35 26 0.6956332
5868 36 9512 19 29 0.68612593
5868 36 9990 27 13 0.5817131
5868 36 11487 16 18 0.622932
5868 36 12107 30 21 0.6258151
5869 17 35 0 1486 1.0222744
5869 43 403 0 4670 2.2411892
5869 52 253 1 1217 1.4693379
5869 53 1361 0 310 0.91106135
5869 196 6601 1 76 0.8991293
5869 279 3504 1 185 0.92751306
5869 418 12502 268 38 0.8463386
5870 103 332 1 265 1.1287969
5870 250 2849 3 48 0.6635081
5870 258 138 0 6409 1.2119753
5871 22 312 1 410 0.8701023
5871 22 4273 42 287 0.8962054
5871 22 5086 499 221 0.81625503
5871 22 5228 10 51 0.7064714
5871 22 7259 20 26 0.82319236
5871 63 902 13 1090 0.9266572
5871 63 4077 7 536 0.9014597
5871 84 247 3 809 1.0898685
5873 284 138 0 6409 1.2119753
5874 77 5900 7 58 0.737331
5874 77 5977 10 84 0.8826357
5875 25 53 5 709 0.9962635
5875 25 11774 8 24 0.64052075
5875 389 3191 0 138 1.0412617
5876 13 1103 16 80 0.9606574
5876 13 6441 2 67 0.8704395
5876 37 760 21 777 1.2289217
5876 164 429 3 222 1.0892129
5876 164 5058 12 192 1.1119545
5877 7 8603 11 90 0.9066799
5877 10 3378 5 282 1.2618903
5877 19 774 0 214 0.96484786
5877 46 562 5 673 1.2257826
5877 209 2018 3 388 1.0420477
5877 226 10012 1 82 0.9711169
5880 43 403 0 4670 2.2411892
5880 123 1389 5 161 0.91831183
5880 138 146 3 623 0.685262
5880 151 146 7 623 0.685262
5880 151 1556 8 435 0.64552295
5880 151 2482 10 599 0.6947436
5880 204 169 7 411 0.6627867
5880 204 959 10 418 0.72845
5880 228 1280 10 421 0.6962199
5881 145 9470 35 87 0.8233667
5881 145 14137 69 37 0.7750707
5881 302 5242 20 156 0.65643233
5881 302 6608 7 155 0.6461672
5882 3 1951 10 93 0.946793
5882 3 8082 2 60 0.9153618
5882 9 6583 520 74 0.95833045
5882 13 298 8 81 0.95055354
5882 73 214 1 3018 1.4734644
5882 84 58 3 9739 1.2333069
5883 7 1147 0 115 0.93196887
5883 7 2639 7 86 0.98056644
5883 184 269 1 725 0.98403615
5884 46 1181 4 1315 1.3712451
5884 50 2303 0 364 1.5041811
5884 52 207 2 871 1.5740445
5885 7 1676 11 178 0.9362139
5885 10 386 4 323 1.4124115
5885 10 1871 2 384 1.4990723
5885 52 6437 2 87 1.0840776
5886 7 11529 1 40 0.8763663
5886 17 35 0 1486 1.0222744
5886 44 79 0 609 1.2485168
5886 48 58 0 9739 1.2333069
5887 129 430 39 47 0.9269732
5887 129 2755 29 88 0.9483235
5887 129 11401 165 37 0.89206696
5887 769 12817 1 23 0.79901826
5888 10 612 0 602 1.5275918
5888 52 1095 4 1265 1.438653
5888 53 6620 5 51 0.90217036
5889 30 230 1 4525 1.9534371
5889 30 391 0 871 1.5931708
5889 37 65 574 371 1.4357164
5889 168 36 0 5545 1.5780802
5890 30 2860 5 230 1.1864797
5891 23 1068 1 665 1.00422
5891 240 240 0 3933 1.1217115
5891 242 2995 1 16 0.62433195
5892 23 12690 1931 32 0.6700343
5892 25 1466 1 523 0.971984
5892 25 1836 2 1024 1.1491286
5892 25 1986 9 116 0.7499321
5892 40 1111 17 180 1.0192531
5892 40 4181 44 42 0.8957249
5892 40 10857 32 43 0.7911312
5892 154 12690 87 32 0.6700343
5892 202 223 16 320 0.79733074
5892 202 999 2 230 0.8752815
5892 202 3424 4 195 0.87331915
5892 211 138 0 6409 1.2119753
5892 250 1464 0 237 0.9653534
5892 277 7150 23 49 0.97398823
5892 277 10208 7 43 0.8542416
5892 389 3191 0 138 1.0412617
5893 119 2028 4 1039 1.1372966
5893 164 1347 0 247 1.4555331
5894 26 1686 11 56 0.97159576
5894 26 9309 7 53 0.9051947
5894 79 6256 8 76 0.95432925
5894 79 6754 15 69 0.9072898
5895 30 2484 2 766 1.5062926
5895 42 7892 46 104 0.93626374
5895 67 10243 0 125 0.85708284
5895 165 4736 0 277 0.98429847
5895 168 36 0 5545 1.5780802
5896 81 240 0 3933 1.1217115
5897 22 294 10 35 0.7741345
5897 43 101 1 7235 1.6636782
5897 146 902 6 1090 0.9266572
5897 146 2539 8 807 0.9567228
5897 146 4703 48 79 0.8248665
5898 23 58 3 9739 1.2333069
5898 114 8376 0 90 0.94082355
5899 67 508 2 516 0.8603425
5899 67 3970 10 95 0.82630616
5899 67 11334 77 43 0.874356
5899 165 3182 1 88 0.9175722
5900 25 1836 3 1024 1.1491286
5900 40 5081 1 50 0.8893247
5900 40 5443 5126 105 0.9697382
5900 202 2667 4 462 0.9247911
5900 202 3424 12 195 0.87331915
5900 305 5900 0 58 0.737331
5900 362 138 0 6409 1.2119753
5901 7 3704 3 160 0.98538154
5901 46 225 5 786 1.2763568
5901 184 697 2 715 0.9503465
5901 209 1785 6 1130 1.0359377
5901 313 344 2 292 0.76468134
5902 67 4669 19 209 0.82408595
5902 73 638 0 842 1.5753201
5902 119 13065 24 10 0.7135433
5902 168 36 0 5545 1.5780802
5902 349 13065 467 10 0.7135433
5903 43 101 1 7235 1.6636782
5903 138 959 12 418 0.72845
5903 138 1274 8 688 0.6644673
5903 204 1274 3 688 0.6644673
5903 228 104 9 456 0.68196595
5903 228 146 8 623 0.685262
5903 228 2482 6 599 0.6947436
5903 228 6543 10 317 0.6721231
5903 383 959 13 418 0.72845
5903 383 988 4 589 0.65916455
5903 383 1280 6 421 0.6962199
5903 383 1660 1 515 0.6766941
5904 33 6856 30 63 0.87889504
5904 80 5401 0 83 0.73793393
5904 128 6523 6 85 0.9778335
5904 168 36 0 5545 1.5780802
5905 3 9262 2 79 0.87659264
5906 13 3826 1 50 0.8810248
5906 37 689 5 157 1.1608363
5906 43 403 1 4670 2.2411892
5907 10 2071 4 562 1.3872352
5907 48 1043 4 1310 0.9974213
5907 52 4 0 2908 1.4201012
5907 184 1376 0 269 1.038819
5909 59 604 5 457 0.7028272
5909 151 604 9 457 0.7028272
5909 228 146 4 623 0.685262
5909 228 988 5 589 0.65916455
5909 272 146 2 623 0.685262
5911 10 1175 5 702 1.5095747
5912 115 730 10 27 0.6897301
5912 129 1323 41 43 0.8263439
5912 129 1613 1 78 0.80492073
5912 129 4938 33 57 0.8081606
5912 129 6021 56 59 0.859083
5912 129 8728 59 29 0.89234734
5912 129 9975 344 50 0.92574084
5913 43 403 1 4670 2.2411892
5913 164 1871 1 384 1.4990723
5913 164 2303 0 364 1.5041811
5913 364 2773 0 80 0.74431664
5913 404 375 1 1338 1.0026985
5913 423 5682 1 82 0.838545
5913 486 6882 3 42 0.72210366
5913 495 4818 1 73 0.9803756
5913 568 3332 2 49 0.9586362
5913 568 6083 3 46 0.92933965
5913 568 9614 15 70 0.90316904
5913 1090 9628 2 8 0.6635174
5914 84 706 1 1049 1.093441
5915 10 1814 23 341 1.2758604
5915 19 1047 0 229 0.96449083
5915 44 4 2 2908 1.4201012
5915 52 179 7 275 1.1963328
5915 53 1165 13 45 0.91917264
5916 22 1485 0 841 1.0425301
5916 43 101 1 7235 1.6636782
5916 146 902 8 1090 0.9266572
5916 165 717 4 174 0.90202093
5917 28 2696 7 25 0.6665505
5917 28 11454 6 19 0.6070499
5917 43 101 0 7235 1.6636782
5917 105 11253 7 37 0.74837565
5917 110 58 1 9739 1.2333069
5917 267 58 1 9739 1.2333069
5917 411 5614 1 107 0.81369084
5917 473 58 1 9739 1.2333069
5918 10 621 2 351 1.3367584
5918 21 251 0 2924 0.9742783
5918 50 520 0 246 1.2925264
5919 202 3424 2 195 0.87331915
5919 202 3817 6 211 0.814791
5920 23 58 3 9739 1.2333069
5920 43 101 0 7235 1.6636782
5921 23 3788 1 328 0.9645837
5921 55 138 0 6409 1.2119753
5921 105 6476 9 25 0.5833371
5922 56 138 0 6409 1.2119753
5922 157 2615 0 55 0.9090265
5922 172 2425 0 75 0.9595161
5922 184 2775 3 185 0.96201926
5923 3 4969 1 49 0.95468307
5923 3 4970 2 69 0.9402412
5923 9 6966 4 44 0.8262025
5923 13 4969 3 49 0.95468307
5923 24 2076 0 298 1.0834754
5923 71 9148 0 25 0.68515354
5923 73 214 0 3018 1.4734644
5923 168 36 0 5545 1.5780802
5923 192 3895 1 128 0.7295364
5924 37 2568 0 174 1.204896
5924 155 1884 74 89 0.98866767
5924 155 7034 6 92 0.9170703
5924 164 2709 5 213 1.0655774
5924 164 3443 3 469 1.243943
5926 2 1759 17 75 0.94355804
5926 2 3354 30 60 0.96429056
5926 2 3419 1 72 0.8477722
5926 2 6392 81 69 0.91600084
5926 2 7672 207 181 0.98307884
5926 2 9937 24 66 0.97552085
5926 2 10627 115 61 0.87237364
5926 35 5777 39 68 0.98258895
5926 35 6267 53 67 0.84607106
5926 35 7015 49 73 0.9351896
5926 35 8273 102 75 0.93509966
5926 35 9937 37 66 0.97552085
5926 35 10683 33 50 0.96097624
5926 35 10810 64 74 0.96252155
5926 36 9875 24 65 0.68824816
5927 42 8053 0 133 0.94182354
5927 84 58 24 9739 1.2333069
5927 200 10725 3 11 0.5705726
5927 469 4547 0 220 0.84194434
5928 3 8583 3 55 0.8716989
5928 22 3268 6 345 1.0404646
5928 30 1104 1 1186 1.4651741
5928 30 2484 0 766 1.5062926
5928 67 185 26 606 0.9264517
5928 67 814 10 313 0.8072761
5928 73 214 1 3018 1.4734644
5928 84 58 1 9739 1.2333069
5929 3 10958 2 56 0.87644035
5929 13 1978 4 62 0.88968885
5929 13 3566 5 82 0.888588
5930 123 7670 65 38 0.74511874
5930 191 879 3 368 0.79472953
5930 195 6679 8 50 0.60201794
5930 291 2238 1 197 0.63177085
5930 540 6904 3 208 0.6733163
5931 25 822 7 272 0.8708895
5931 25 2790 24 222 0.8622145
5931 109 13837 9 15 0.6159665
5931 202 3693 12 53 0.6892658
5931 202 8492 3 167 0.91149604
5932 24 1474 0 670 1.298265
5932 30 667 3 1748 1.6671951
5932 348 9216 0 20 0.6905996
5939 3 1232 5 95 0.7099535
5939 13 1481 10 62 0.78972197
5939 13 11639 20 34 0.8092468
5940 7 1188 5 103 0.9589177
5940 7 3080 10 66 1.0246878
5940 7 8377 259 62 0.8881686
5940 7 9217 56 151 0.92055756
5940 7 10696 3 39 0.94912326
5940 19 92 2 141 1.0397176
5940 46 107 4 1606 1.3561887
5940 50 1814 0 341 1.2758604
5941 10 21 25 565 1.1967161
5941 19 908 6 145 0.9438449
5941 20 58 0 9739 1.2333069
5941 44 129 1 925 1.5548675
5941 50 1495 34 200 0.9479212
5941 52 1595 3 217 1.219351
5941 134 4202 2 74 0.9552439
5942 41 1865 2 104 0.7279941
5942 97 581 6 434 0.722439
5943 30 241 2 689 1.7126361
5943 30 1104 3 1186 1.4651741
5944 23 58 1 9739 1.2333069
5944 23 2927 3 336 0.9628576
5945 9 1123 7 59 0.8131564
5945 30 667 3 1748 1.6671951
5947 7 2423 1 66 0.94772696
5947 46 567 5 1405 1.3995174
5947 209 8340 24 28 0.7501102
5948 30 667 3 1748 1.6671951
5948 37 5387 0 164 1.1379656
5949 389 2196 0 83 0.6801452
5951 28 14789 14 3 0.57477427
5951 230 1278 0 822 1.5569086
5951 299 13014 7 9 0.5949353
5951 299 14133 3 11 0.5733915
5951 378 251 1 2924 0.9742783
5952 26 5515 23 250 0.9362385
5952 26 5738 41 86 0.96540344
5952 26 6515 1 113 0.9973853
5952 26 9822 44 56 0.9404315
5952 26 10416 33 60 0.86602324
5952 79 9822 33 56 0.9404315
5953 22 5703 5 58 0.64110774
5953 30 2484 3 766 1.5062926
5953 30 7795 8 109 1.0253315
5953 37 2004 10 543 1.2250779
5953 73 214 1 3018 1.4734644
5953 164 3461 10 160 1.2817378
5953 164 5456 9 181 1.0122101
5954 43 101 0 7235 1.6636782
5954 114 13119 2 15 0.74874246
5954 114 14118 3 11 0.73501694
5954 267 3116 0 777 1.0264574
5955 10 1347 0 247 1.4555331
5955 20 58 0 9739 1.2333069
5955 46 69 5 363 1.25881
5955 46 1181 7 1315 1.3712451
5955 53 10135 1 48 0.88239217
5955 209 5954 5 40 0.7365162
5955 279 13944 24 21 0.7782099
5956 9 4721 9 88 0.9700228
5957 27 32 15 184 1.0748471
5957 27 134 4 1120 1.4161556
5957 27 701 21 926 1.4485118
5957 27 1944 11 759 1.2959174
5957 27 5387 7 164 1.1379656
5957 47 3449 0 73 0.91963553
5958 24 2076 2 298 1.0834754
5958 61 634 3 84 0.9646622
5959 23 9056 4 50 0.71742374
5959 43 101 0 7235 1.6636782
5959 202 4280 0 193 1.0083169
5960 17 35 0 1486 1.0222744
5960 52 1095 2 1265 1.438653
5960 212 1702 0 127 0.96257704
5961 545 2788 1 142 0.98251104
5963 24 3244 0 518 1.4654955
5963 80 1938 325 189 0.99544036
5963 632 2444 4 246 0.72526
5964 827 6152 15 50 0.58942795
5964 827 10723 12 44 0.56786287
5964 827 10796 22 37 0.5550541
5965 164 1749 0 696 1.4497391
5966 37 1309 10 294 1.4291341
5966 71 4946 0 299 0.91531736
5967 9 8704 14 43 0.78185266
5967 30 241 7 689 1.7126361
5967 30 667 2 1748 1.6671951
5967 30 681 4 1254 1.5137497
5967 61 8704 2 43 0.78185266
5967 200 251 0 2924 0.9742783
5967 225 8704 1 43 0.78185266
5968 84 58 1 9739 1.2333069
5969 3 7313 7 78 0.86062557
5969 9 10806 0 51 0.97781354
5970 13 8929 5 84 0.9530861
5970 37 1575 3 274 1.1080143
5970 37 1840 17 289 1.1448337
5970 128 4050 2 70 1.0103422
5970 168 36 1 5545 1.5780802
5971 20 3839 7 465 0.96086586
5972 171 17 3 3807 1.0094366
5973 35 1958 3 64 1.0208972
5974 48 58 0 9739 1.2333069
5974 172 3485 0 69 0.92720217
5975 22 4364 2 121 0.77440274
5975 30 202 2 575 1.5481902
5975 30 681 4 1254 1.5137497
5975 39 3203 2 72 0.83645934
5975 43 101 0 7235 1.6636782
5975 43 403 1 4670 2.2411892
5976 30 1462 2 1151 1.8802359
5976 119 2547 49 207 0.90192854
5977 40 9120 8 75 0.7142892
5977 40 9685 11459 17 0.84015703
